,B1_beta_hedged,B1_beta_hedged,B2_vol_managed,B3_pead_tsmom,B3_pead_tsmom,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves
2023-08-31,-0.2036707385877759,0.9966644545208646,1.9587255072889485,0.9669374137436119,0.4909935957046671,0.5941345044589147,0.674678682430856,0.37138066362093264,0.3016909186987394,-0.11346618656196292,0.5552477283701909,0.5093990433364715,0.2804015595698847,0.2277840835503036
2023-09-01,-0.2033625280275826,0.996325144533118,1.9596476928594522,0.9693290621632981,0.48995993585443737,0.5945702696138867,0.6760053034111574,0.37192942970708565,0.3005332477196472,-0.11336669523990804,0.5554124946992384,0.5101779455233149,0.28069334866180773,0.22681099409926356
2023-09-05,-0.2877502065874817,1.0,1.3720369446973038,0.9693567665638682,0.5219186261174225,0.5794279488634333,0.6798617874271244,0.3727967467063881,0.31197413525757234,-0.15280683674264267,0.5310398854437882,0.48039567363342534,0.2634211064282852,0.22044337192481456
2023-09-06,-0.28677053273376074,0.9987067936294974,1.3735136031886055,0.9645667971424976,0.5254969379862491,0.5759113558092054,0.6789662833789408,0.37198802459301167,0.3137570720097438,-0.15166871148986458,0.5282013151838997,0.48011226277570473,0.2630410619567368,0.22186465144456113
2023-09-07,-0.28415172216285495,0.9967288915465039,1.3733879714866253,0.9631811187260356,0.526058752935902,0.5732494771348061,0.6786032336003269,0.3711025917135973,0.31309054880722753,-0.1499384824721601,0.525944436644971,0.4800239178008334,0.2625070308540867,0.22147102227540283
2023-09-08,-0.28492421420572206,0.9957744299267808,1.3769729405132203,0.9631769158263759,0.5294721187529065,0.5714918937922251,0.6817759870339016,0.3722575262558979,0.31415726320295817,-0.14991009001660616,0.5239169820743179,0.4818866068584657,0.26311562685774204,0.22204973549073911
2023-09-11,-0.28577346185486163,0.9961401202794635,1.3776504782077637,0.9638036278117701,0.5298090978520449,0.5726261116476877,0.6817587901646872,0.373614799641543,0.31477628311836553,-0.15050792413709008,0.5246357750639493,0.4815797914745128,0.2639134836232958,0.22235121713450337
2023-09-12,-0.2877726955269784,0.9980183352617771,1.3769911887911779,0.9628314363859166,0.5296582037868917,0.5716126016652178,0.6809969689444729,0.37285777483979976,0.31444684128344225,-0.15126898193814906,0.5246127234350563,0.4818734048748828,0.26383413390901106,0.22250256164320623
2023-09-13,-0.2873478102887961,0.99636690231836,1.3800594989128008,0.9636693044645892,0.5321559069092687,0.5713785349637237,0.6836775858217985,0.37448835690340837,0.3155257317561291,-0.15096825554413687,0.5234763159452661,0.48292002250864735,0.2645222389843838,0.22287361271112918
2023-09-14,-0.2891240919286687,0.9966269168956898,1.3826599683069738,0.9628747485982274,0.5349932806968896,0.5699664090945257,0.6850581183995451,0.3756900254051825,0.3166852173996941,-0.15148867716050388,0.5221899436188386,0.4839019966334879,0.26537478868738024,0.22369577834072993
2023-09-15,-0.29124960378328574,0.999063055714294,1.3808117870381613,0.9636175961717935,0.5328917383641526,0.5709093774312646,0.682957158877453,0.37606179950368684,0.3157195258745605,-0.1526954995660673,0.523785888147706,0.48309309809333556,0.26600915948432063,0.2233257560898756
2023-09-18,-0.2876800094677679,0.9954958091297373,1.3826943601763997,0.9653518537390291,0.5338294427756786,0.5700690389316764,0.6856552290042558,0.3766654914159634,0.3152421950793001,-0.15083100218219941,0.5219397442214037,0.484004567776017,0.26588846793115156,0.2225297145267925
2023-09-19,-0.2882931949265692,0.9955993440657637,1.3835627652869844,0.9633192771942882,0.5356279640384339,0.5675019350448214,0.6861807388671449,0.3756848731269629,0.31554429902125,-0.15062149036264041,0.520160238417866,0.48490770155105273,0.2654876157501207,0.2229876942167529
2023-09-20,-0.28716602675242275,0.9949520386813493,1.3830376164374003,0.961409662560984,0.5360555494213631,0.5679056673274204,0.6844141543562986,0.3756796161772685,0.316648559270534,-0.1501801587216478,0.5203333304409814,0.4834762890281443,0.2653834458811436,0.2236833785330047
2023-09-21,-0.28439173713993404,0.9922566972229734,1.3843343315048775,0.9606596542491329,0.537633065246054,0.5644502667203574,0.6854984660047738,0.37535311384297115,0.3158945269883463,-0.14821949108022414,0.5171450625197559,0.4842213580361063,0.26514135850284887,0.22314109285461964
2023-09-22,-0.2802584338077759,0.9874713700502382,1.3881162026128324,0.961228269932547,0.5408937696922174,0.5626436343978225,0.6892666871916948,0.3763183627563635,0.3166057906558695,-0.14589671330537696,0.5140570630331202,0.4855298825083523,0.2650843481196957,0.22302190892892557
2023-09-25,-0.2798379244273397,0.9867726380820059,1.3890105798615076,0.9610458395445627,0.5418137787732864,0.561840995577208,0.6897926791673827,0.37666621588382043,0.31675200116124824,-0.14553948026850833,0.5132055534771867,0.48578853098426816,0.26526829468018026,0.22307353205920502
2023-09-26,-0.28164412699830316,0.9878638715420591,1.3897308422684065,0.960850354610857,0.5425767961322053,0.5622738018728419,0.6893929461876218,0.37786619925934584,0.3175070046082215,-0.1464471453080789,0.513661852218182,0.4855646415304193,0.26614497088267514,0.22363178464264438
2023-09-27,-0.277140795994029,0.983688013964478,1.3914258427218944,0.9616795601788067,0.5437569556725975,0.5590832394990958,0.6920852772794602,0.3773216803556043,0.31611922813569776,-0.14374505078272115,0.5102110030914554,0.4869492620982464,0.2654824771668132,0.22242060325405194
2023-09-28,-0.2770977782639544,0.9837489893550677,1.391199125108048,0.9621665773827207,0.5433153642382212,0.5612076475917342,0.6921340486533613,0.37756005684762106,0.31690223359659786,-0.14411256060844055,0.5116265700148567,0.48648614735164164,0.26537884938190137,0.2227437690856192
2023-09-29,-0.2782818731971223,0.9853193692874622,1.3896180193710166,0.9614089199164634,0.5422059487009392,0.5592364958290907,0.6909762473647603,0.3761225382550063,0.3153926997011297,-0.1443317734923648,0.5110390065719465,0.48682448953334984,0.26499559628324154,0.2222086368672161
2023-10-02,-0.27725850539704006,0.984604623010952,1.3894402975291298,0.9595119544428627,0.5429442195696961,0.5604451909810814,0.6898645633978697,0.3760133117856435,0.3171304697349991,-0.14407814524697077,0.5116525016315163,0.48557525392790263,0.2646646443923565,0.2232187541441165
2023-10-03,-0.359890356351062,1.0,1.725645843414313,0.9522144346368072,0.5648676904287223,0.5706702076935889,0.6796998809062355,0.36850846170626145,0.33853001014346995,-0.18571696571431912,0.5160376276744629,0.47971441207116344,0.2600836413491364,0.23892563371924797
2023-10-04,-0.35375052795426953,0.9951385375202476,1.7274320523199138,0.9540314569801126,0.5647574207553754,0.5698198176352274,0.6815844050790584,0.3685912766651614,0.33731589052799726,-0.18274202731772826,0.5140731092617847,0.47992832817603365,0.2595385015736417,0.23751636657463437
2023-10-05,-0.35590465926490866,0.9976461945260064,1.7230490186989753,0.9522091012600443,0.5637781112371244,0.5677862220820318,0.681129687918007,0.36547192623576025,0.3361713760646475,-0.18328413561265916,0.5137688300811373,0.4810410241729154,0.25811088963143486,0.2374176693634633
2023-10-06,-0.3563156770504086,0.9974364645388273,1.7254735018955019,0.9507479711565333,0.5654486647065479,0.570438640457706,0.6795199731019678,0.3676338428156542,0.3392631668216544,-0.18405456541962367,0.5152249727940204,0.4790265646095922,0.25916291460027396,0.23916304999729743
2023-10-09,-0.36140236900699724,1.0015997503680258,1.7234800815127918,0.9458223550381599,0.566881269002199,0.5692040424041629,0.6765600182860401,0.36634439498718513,0.3411540318966505,-0.1860747178059181,0.5156922225393603,0.47840789491108854,0.2590487851503477,0.24123622122036736
2023-10-10,-0.36314961436925014,1.0038359871245648,1.7190230863553648,0.9461788630563762,0.5648799359610445,0.5702344626050561,0.6764144555959739,0.3644801384853124,0.34043669679813193,-0.18713260016269176,0.5172811176841732,0.47891170091041846,0.2580574699815817,0.24103434834530202
2023-10-11,-0.36552248428949463,1.0056620842946873,1.7186562349591452,0.9452644516613165,0.5651488784797343,0.5706340873139827,0.6741735438910837,0.3659751152467966,0.3411671875537237,-0.18829296421200425,0.5180504701798219,0.47770025128196614,0.2593195863298152,0.24174139240608505
2023-10-12,-0.36691773353405016,1.0070857915752374,1.71681459284554,0.9465976699789451,0.5637726088027359,0.5720945283374994,0.6737172414470382,0.36642311355297547,0.3407268314211853,-0.18927573992916316,0.5195085735883649,0.47749847583833543,0.25970313281233964,0.24149084018006575
2023-10-13,-0.3656780504865152,1.0047895126973034,1.723273068007724,0.9498332771340043,0.5649590633027199,0.5734383000281557,0.6764256481969871,0.36925028179847835,0.34108003230140016,-0.188979714706627,0.519267796350138,0.4780729403720678,0.2609726115843631,0.24106290821344495
2023-10-16,-0.3635793059972534,1.0028933684052546,1.7249301490152043,0.9507204539235038,0.5652371161833326,0.5710564520535156,0.6795441532027413,0.3673620545692904,0.3395133667362817,-0.1874692870508011,0.5171133275784674,0.4802791918281756,0.2596392741300469,0.23995674839146955
2023-10-17,-0.3668165738514022,1.0066367322767709,1.718555702222718,0.9471844235561535,0.564223999672177,0.5756570749911143,0.6776863808390117,0.3639972594973385,0.34291055597349274,-0.19004925051510407,0.521542836795793,0.4792082640368361,0.25739117646415055,0.24248026357637598
2023-10-18,-0.3660107954951803,1.0065337184503915,1.7162754380209095,0.9429601893256052,0.5652260859675827,0.5707571263505509,0.6746921230357339,0.3627466883023887,0.342121353814472,-0.18855989572359716,0.518541789830321,0.47841794613535354,0.2572203226623988,0.2425950886820974
2023-10-19,-0.361088367000233,1.0015835129820065,1.7224689632420347,0.9430416433328092,0.5677398611885274,0.5693968342405009,0.6773074196047716,0.36331310987951765,0.3427942784057986,-0.18598627857481173,0.5158869885755413,0.47895505599681726,0.2569153176976309,0.24240551344475683
2023-10-20,-0.36011150814534504,0.9983281167331541,1.7345525979574397,0.940080703909442,0.5739950982251781,0.5667275336754747,0.6797936222660985,0.3649134927187364,0.34603287250357506,-0.18484104246568045,0.512430193553483,0.4797410565196824,0.25752519411935176,0.24420084332657116
2023-10-23,-0.35812046622874655,0.9937875743177248,1.7495937017472574,0.9404191742007421,0.57983191076358,0.5662472592779273,0.6856165198439879,0.36680595341935474,0.34912966400414536,-0.18373081918661746,0.5098547062938581,0.48182684778891305,0.2577781473621309,0.24535588132415243
2023-10-24,-0.3586205178402071,0.9930721756250996,1.7550057331999394,0.9420000221107132,0.5812407988197116,0.5670362402567878,0.686806611313475,0.3693612108470335,0.34987748355683707,-0.18409579087132383,0.5097879191771997,0.48192848105621783,0.25917876207419105,0.24550713611194136
2023-10-25,-0.3604900845799119,0.9957132927595558,1.7487961116702933,0.9413953548969852,0.5790218501755575,0.5685215900270161,0.6831697209076644,0.36961835215494915,0.34967925134728833,-0.18531795083967162,0.5118685781692246,0.4800754756184382,0.25973736946704334,0.24572580980523037
2023-10-26,-0.35706017168392046,0.990418637568608,1.762699375863216,0.9452926641139413,0.582758306517294,0.5667003521281546,0.6885964596917213,0.37336798494535745,0.34936200189230576,-0.18326734025411753,0.5083495831788951,0.4821067116761145,0.2614059496439024,0.24459865215149199
2023-10-27,-0.35172906562054485,0.9861104441579187,1.7648642996543673,0.9485303757753168,0.5821593651162128,0.5663142947440852,0.6920457149193403,0.37295707388737237,0.34757470999805556,-0.1807761869548625,0.506825575238505,0.4833983731830602,0.2605129096208382,0.24278316554884957
2023-10-30,-0.35509326698707094,0.9842223663803507,1.7872267564379447,0.9482407349070657,0.5909405846534045,0.5649028011269452,0.6956722238356214,0.3797586052841272,0.3520456138208616,-0.1818157611250383,0.5039440487792898,0.484376047427897,0.2644147141452075,0.24511897571056288
2023-10-31,-0.35497863541032104,0.9885352735054244,1.764726429098023,0.9468629195582839,0.5827864967445139,0.5682866276343532,0.6887346789180252,0.37530472876627485,0.3497758398019011,-0.1826787728607135,0.5087190965303099,0.4812070236682844,0.26221893136260593,0.24438233760286787
2023-11-01,-0.35483811959455475,0.9907535847134779,1.7531851435607173,0.9471266872078734,0.5780813385257003,0.5700731732575822,0.684820953137622,0.37381611589677627,0.3479457051578231,-0.1831009160328996,0.5112412644143116,0.4793378665178927,0.2616511931228209,0.24354329582099965
2023-11-02,-0.4149579008389187,1.0,0.6892512857207934,0.8495820414633584,0.517818605067465,0.5337818724718396,0.6061560504609449,0.31534817307819474,0.3253390150968586,-0.19773691948653851,0.4765228450567506,0.4663129864955605,0.24259586003008402,0.25028176760419085
2023-11-03,-0.41757549604035427,1.0077797544132177,0.6939235796362491,0.8547055817883242,0.5076079952964452,0.5403405340319343,0.6000642170134459,0.3132406496332079,0.32090720021211816,-0.200707353466868,0.4843885939279826,0.46355071024442585,0.2419789774127546,0.24790140182203912
2023-11-06,-0.41579864501968894,1.0113556904108478,0.6974569528098614,0.8587680359584574,0.49924222997451234,0.544699112464364,0.59595532382124,0.3105632173376249,0.316659200372243,-0.201280185354722,0.4895779802644835,0.46158541018821586,0.24054059815255324,0.2452621212551451
2023-11-07,-0.41852102262614344,1.0122833226730878,0.696715589244897,0.8586178732314786,0.5005887404283025,0.5438690555552843,0.5977462114328079,0.3107031845848534,0.31708485691509913,-0.2021470114191309,0.4889361282350312,0.46307120099160215,0.24070030739759307,0.24564415917578863
2023-11-08,-0.4211604034464801,1.0134396141511512,0.6961865359390854,0.8565033262648354,0.5027164935859764,0.5415800311570644,0.5984332034002454,0.31019632578020073,0.31787525618467777,-0.2025550937545471,0.48740896432597464,0.4641087025809446,0.24056956312789704,0.24652487845295198
2023-11-09,-0.42155941569673483,1.0136695452057627,0.6961468219597458,0.8580659363868368,0.50187682160656,0.5439511693418203,0.5984366487853234,0.3110514040137848,0.3181532705143665,-0.20340459263760766,0.4891007844551489,0.46369219693171915,0.24101483286259734,0.24651763769023388
2023-11-10,-0.4203725430093199,1.0103514124277846,0.6943479268992078,0.85732439799812,0.5053736564327503,0.5417417591939041,0.6019266447495931,0.31199750877413973,0.3193447128361489,-0.20225536837166558,0.4861140445628098,0.4654387995655585,0.24125156647898757,0.2469327800763809
2023-11-13,-0.4260166302711565,1.01679432510653,0.6961080204628668,0.8577679114488568,0.5021158377033436,0.542400532235702,0.5996428136275113,0.3099830386864975,0.3175076777519524,-0.2047673946792558,0.4887281624292333,0.46560008662409774,0.24069016818750485,0.24653276734999083
2023-11-14,-0.4268084604353281,1.0163522408394305,0.6953786389760085,0.8555642988081398,0.504633871702811,0.5407226648284663,0.6005994121235859,0.3095472071875066,0.3189321623751399,-0.20458569878338553,0.4871766908980974,0.4663049126289381,0.24033220893729484,0.247618680786014
2023-11-15,-0.427530806572314,1.0241255829386735,0.700637161755644,0.8575323619083883,0.4945993012569902,0.5469203298165862,0.5915459256463649,0.30552707812932356,0.31544746879118335,-0.20678406515108574,0.4953393954535166,0.4616793298140635,0.2384523847690574,0.24619487628779552
2023-11-16,-0.42534422192657445,1.024770116159275,0.7022438305356709,0.8603460440602279,0.4902409837895096,0.5523298705618473,0.588391668430724,0.30564161460010975,0.3147277086818535,-0.20750439828480646,0.499934630287724,0.4589383664515123,0.23839675313263264,0.24548379633707113
2023-11-17,-0.4274608049510379,1.025304823457099,0.7015283072374178,0.8597795329904554,0.4917767722819778,0.5490047778971108,0.5916243419698746,0.3044514673825286,0.31401980075352925,-0.20738550761286054,0.49743358644290264,0.4619321357046758,0.23771151146041777,0.2451823343384691
2023-11-20,-0.4280669101594917,1.0257606385800222,0.7015431369317809,0.8612002558964783,0.4909120310683853,0.5512183667370923,0.5918672207859397,0.30480919964628295,0.3142123171984193,-0.2082876660266023,0.4991119010628169,0.4618188914680311,0.2378348415764272,0.24517185429104368
2023-11-21,-0.43211141384373575,1.0290261951418282,0.7018035737169894,0.8629415929891803,0.48944396506578824,0.5525943932784433,0.594402770216222,0.3026414898323978,0.31342096975816536,-0.2103646590982915,0.5009604879877227,0.46435591780292595,0.23642784626533137,0.24484892965386795
2023-11-22,-0.43178279293799937,1.028043462232386,0.7012640082708493,0.8624915988592229,0.49061896760471774,0.5505566264564544,0.594934586157086,0.30353799078537635,0.3131781504159211,-0.20961346072872167,0.49907442219220205,0.4647353371781903,0.23710981640053067,0.24464026250434787
2023-11-24,-0.4336843910666309,1.029646121782121,0.7014352565370885,0.8641776321389786,0.48933406791791295,0.5511743824491832,0.5952105418605564,0.3039557244196702,0.3120983379637249,-0.2105805248563486,0.49995670862839575,0.4652508243062542,0.23758929218022246,0.24395402767623145
2023-11-27,-0.4334641532548208,1.029798692026347,0.7016595632712804,0.8605098087885361,0.4911245771522923,0.5486875968029138,0.5927121925550547,0.3036303717751154,0.31315617929784667,-0.20975115922535356,0.4983144922119968,0.46386904974793003,0.23762752614010224,0.24508262380664897
2023-11-28,-0.4323084611087472,1.0289120500633875,0.7016188219068595,0.8596188143061293,0.4917198498404703,0.5485300858182346,0.5919424677670367,0.30387303940829014,0.31377062360976704,-0.2092312910224532,0.49797914209494903,0.46308782087778194,0.23772564278742517,0.24546871065195297
2023-11-29,-0.43263672321952806,1.0292527714089907,0.701694596561725,0.8620200277688748,0.4901725378284421,0.5517962908691035,0.5916350390947306,0.30515379731194653,0.3137692623681706,-0.21034097454310388,0.5004060436161922,0.4623499519698535,0.23847107457745834,0.24520387367103144
2023-11-30,-0.4317109448448769,1.0288261082810404,0.7018669348124614,0.8651030192432382,0.4880582182949531,0.5538404853936021,0.5931597183733037,0.30509284419762245,0.31245573591601616,-0.21057118172128791,0.5018198681163766,0.4631353849999408,0.23821457776279154,0.24396347740159843
2023-12-01,-0.4338585425210168,1.0304772131475775,0.7019447639194685,0.8672771279105967,0.4866399750082598,0.5541656666583705,0.5944893870970424,0.30510887921176977,0.31094924274408514,-0.21155477847887597,0.5024734036311037,0.46450536044454144,0.238397375948376,0.24296075458319494
2023-12-04,-0.44900018078979426,1.0,0.6195616967992462,0.7419077124280021,0.5201098782035545,0.48306288952266224,0.541682519359524,0.3048394779549945,0.3386482933464193,-0.20100583656725954,0.44767428871340087,0.4772932229958115,0.2686034932445928,0.2983934862517944
2023-12-05,-0.4454714628291669,0.9975629519498775,0.6195623338305205,0.7450431003901491,0.5181303032323028,0.4871666466825742,0.5420824293464181,0.30596550774381626,0.33879355736349526,-0.20119123041584594,0.45053597024019854,0.4766495897047108,0.26903350087498484,0.29789899352873467
2023-12-06,-0.44543797761842885,0.9973852309984481,0.6194444414315139,0.7455524924414176,0.5179325913877965,0.4870390222529279,0.5420852481109416,0.30670016459877103,0.3383442285551189,-0.20113961855671866,0.45037400266077515,0.4766055696297673,0.26965317201220884,0.2974748793541312
2023-12-07,-0.4424946556589881,0.9955118614080497,0.6195648498517712,0.7476896883923498,0.5164157568073274,0.489647556713912,0.5414899197707066,0.3081051196857805,0.338190719351722,-0.20096708788277354,0.4521300250327016,0.4753922560790944,0.2704958718695364,0.29690903410668523
2023-12-08,-0.446640144639993,0.9987974858595711,0.6198884521667865,0.7496016496620962,0.5148158228631717,0.4908045018110826,0.5421088848821207,0.3081112079889149,0.33707759791980363,-0.20293293103233725,0.45380806840949384,0.47657600299954284,0.27086515657209204,0.2963299418201534
2023-12-11,-0.4494050984292415,1.0006296706003697,0.6198300317112877,0.7494145333632279,0.5150024835479239,0.4934147451331651,0.5417967830358935,0.3075882646515836,0.33907778385661946,-0.20493391299139543,0.45629868145279145,0.4763821519837677,0.27045114335787146,0.29813872917145395
2023-12-12,-0.4506761368908263,1.0023756194591085,0.6204429364310081,0.747386676560581,0.5156296351215409,0.4915178528442378,0.5403438433016241,0.3065263064639516,0.3391031430799856,-0.20467602088066814,0.4552321199744031,0.475823379917697,0.2699251319015201,0.29861208873062817
2023-12-13,-0.4529743801189277,1.0043469720501237,0.6207339247482312,0.7461690010206635,0.5160944774471761,0.49040665990727333,0.5391997781314438,0.30632405600481993,0.3391941618256135,-0.20511440950386473,0.45478518245329713,0.47542456909340586,0.2700928083348242,0.29907511977059786
2023-12-14,-0.4617524725703883,1.0105628518913454,0.620845726634464,0.7483969021235527,0.5145247414353519,0.49196887012579615,0.5407078826334477,0.30604713342520706,0.33822982828692727,-0.20898006885064044,0.4573608305561592,0.47793189624081994,0.27051517374703105,0.29896146956667025
2023-12-15,-0.4632810148378748,1.0119560956276636,0.6210994285905989,0.7526930109612125,0.5114530339170501,0.495957702502681,0.542637666031034,0.306109775299217,0.33700202864325185,-0.21103729801609244,0.46097395164555166,0.4795386891211202,0.27051472753045486,0.2978147687917796
2023-12-18,-0.4624289741787211,1.0111007164336066,0.6208986606661901,0.7570283121196942,0.5088658584384012,0.4976591486347774,0.544925795689965,0.30752382651600674,0.33452084397039,-0.21136666824239456,0.4621531124204018,0.48114195307390434,0.2715280056054736,0.2953650083825687
2023-12-19,-0.46636984694544603,1.013651355860655,0.6207677501520518,0.7571151158750257,0.5089574705404771,0.5005439350010394,0.5447721420013009,0.3071832324755944,0.3364819559282946,-0.21395456941194843,0.4650286479656848,0.48120969176568623,0.2713419744117806,0.2972222068884415
2023-12-20,-0.4702293375332966,1.016433024090224,0.6208530841488943,0.7566917681060332,0.5091356617956788,0.49764624527282453,0.5454485458375776,0.3068112552434179,0.3348383861255515,-0.2143093555875369,0.4632443980066275,0.48275324589668445,0.27154555727883667,0.2963511755351743
2023-12-21,-0.4610036462679326,1.0097675169144877,0.6206361057017383,0.7590634444719313,0.5078430447411664,0.4986319735938901,0.5458042030497658,0.30869299455774557,0.33360423495480535,-0.2112063357022427,0.4626195451710385,0.4814627583796705,0.2723031076378526,0.29427771767055355
2023-12-22,-0.4667650086924059,1.0140912132790958,0.6208931175283745,0.7602493456106365,0.5067824501442102,0.49941813684163877,0.5467323859043677,0.3080028263249441,0.33291228528684064,-0.2136714128861218,0.46422139256702005,0.4831896354787384,0.27220588575925797,0.2942202984885542
2023-12-26,-0.46762124836126917,1.01493635569429,0.6210834163112214,0.7600601933956354,0.5066893999181232,0.49999209524071464,0.5475366037226702,0.306453996684388,0.3333166200554474,-0.2142013670392188,0.4649077765592955,0.48405955815660245,0.27092615401746845,0.29467453816478395
2023-12-27,-0.47007023067175685,1.0168376497049867,0.6212392983087874,0.7588946316068873,0.5072695254520619,0.4993698665650066,0.5473862633328039,0.305438445848136,0.3337948440893827,-0.21488210072281594,0.464824607060118,0.48444295329063414,0.27031643405565337,0.295412163029625
2023-12-28,-0.4711635495658245,1.0176061407357642,0.6212484857426914,0.7581643678174074,0.507733284323759,0.499086386888765,0.5464923353794436,0.30576253933520753,0.3342319701805602,-0.21518618635041797,0.4647532366064402,0.4838522265413258,0.27071538953524127,0.295921593924776
2023-12-29,-0.47104312616431854,1.0176822740209797,0.621368074614886,0.7595615635396513,0.5066907389814297,0.5017636541981358,0.5469044370019632,0.3055144555953616,0.33471809125634366,-0.21615458030485327,0.4669990338590716,0.4839608147455885,0.27035257870097557,0.29619514707635647
2024-01-02,-0.4691674119920484,1.0162099434155616,0.6212368704584742,0.7591008917529851,0.507138353178353,0.500194010263365,0.5481182866480021,0.3046478995334737,0.33416844768664,-0.21485428285518046,0.46537132171182094,0.4848611543266145,0.26948915193890993,0.295602798213023
2024-01-03,-0.4328125509461647,1.0,2.0,0.7448997792587458,0.5592312593091066,0.47095490303337084,0.5237115757098533,0.29544593894824595,0.35356797093326287,-0.19213183577730095,0.44391465856820594,0.43113897149371483,0.24322215539629724,0.29107038761682774
2024-01-04,-0.428658221635716,0.9963878766680812,2.005021627881552,0.7496225761461158,0.5572178579645426,0.4711161013752974,0.5267293772883559,0.2974479429994777,0.3501953025622063,-0.1906772990897404,0.44321685571281993,0.4327935765981943,0.24440170731552935,0.28774221457712984
2024-01-05,-0.42687863514198854,0.9949250114164043,2.0065069568137397,0.7490131529990985,0.5578036498662828,0.4708420308200161,0.5249151158299424,0.2991866479377202,0.3506445811401845,-0.18993295402813276,0.4426762805590785,0.4310275717377849,0.24567342503190887,0.2879274720692758
2024-01-08,-0.42752295172923116,0.9954228361643181,2.006181565922879,0.7494397569578238,0.5575023245294747,0.46912351631907356,0.5265992350495283,0.298428369653306,0.34897728391268545,-0.18960005143240363,0.4414551784187627,0.43279733722626607,0.24527001777087445,0.2868147714184574
2024-01-09,-0.435661753773336,1.0014476420048621,2.003856527140359,0.7473286672938996,0.5583958376130258,0.46813425295189487,0.526343943560868,0.2967691373153331,0.34978481320537896,-0.1922528085367133,0.441927986816288,0.4339659560793975,0.2446835457792499,0.2883945046613267
2024-01-10,-0.43460931625663624,1.000699073205476,2.003952502988583,0.7489916322028868,0.5574277929725999,0.46861141728841627,0.5261140007251641,0.29823246777477097,0.34875827294968437,-0.19202857070039728,0.44215069843414917,0.4335530577189316,0.24576346217092848,0.287400098521798
2024-01-11,-0.4377619461719247,1.003075507768482,2.0027771568506587,0.7488872457421559,0.5573103821436307,0.46711124822187644,0.5271017963766687,0.2974578566697699,0.34761701408352375,-0.1926686078247301,0.4414754715772785,0.43509660498848385,0.2455368288513324,0.2869407459880741
2024-01-12,-0.4373786845453778,1.0027944592495839,2.002867651215386,0.7489285192151723,0.557299781349839,0.46638253329519874,0.5273029485154878,0.29758488789470366,0.3470489868688296,-0.19228112414525958,0.4408501207862196,0.4353252231443794,0.24567700236053586,0.28651305302964125
2024-01-16,-0.43752595315488746,1.003009493360269,2.002124164138956,0.7493899237947586,0.5569135775183446,0.46670849493091093,0.5268911658791435,0.2980921069299993,0.34683719291822407,-0.19244226930352562,0.44116565347358616,0.4349925802274551,0.24609988387746398,0.28634301585719196
2024-01-17,-0.4352599022158354,1.0013139718467472,2.002882966052565,0.7528528890123529,0.5549823885331788,0.4671028443597151,0.5288877344894184,0.29898417776123415,0.3443353356769053,-0.19175188526782258,0.441124580668161,0.43623166473994857,0.24660501102677276,0.28401108007569187
2024-01-18,-0.43166750226226436,0.9988104926172537,2.0028645358936257,0.7549140257474807,0.5537612011873113,0.4681085662479013,0.5282366012929013,0.30095821929634803,0.3433773291930033,-0.19077354369410054,0.44141988024772594,0.4350495606944457,0.24786571163715843,0.28280160036660407
2024-01-19,-0.4369405141296547,1.0025717869004127,2.002317682253818,0.7536142193682634,0.5544456155793122,0.4664915289125746,0.5278495655976,0.3007475562184896,0.34320501957524396,-0.19215576848372612,0.4409065901240407,0.43573048087399524,0.24826178864881734,0.2833096737487777
2024-01-22,-0.4446868034904446,1.00797422124987,2.0023325082518126,0.750860768676344,0.5560757875424374,0.4649953137992817,0.5258737039728563,0.30101381776335584,0.3443682851886158,-0.1944559104696626,0.4407743683522742,0.43536564425114155,0.24920636591823875,0.28509910118749976
2024-01-23,-0.44592103035983754,1.0088330910923036,2.002347409025958,0.7497082414402025,0.55675946047111,0.46502764131192104,0.5257097290957096,0.3002169796476702,0.34534572833774696,-0.19491322039399378,0.4409635187336936,0.43538639310481486,0.24863604510888537,0.2860111249867186
2024-01-24,-0.4476779847869646,1.0100566569970637,2.002362384552581,0.7504858342555534,0.5563020231411697,0.4659546899115261,0.5252935199334259,0.30093346700950024,0.3453916447963661,-0.19587042548508338,0.4419252987483884,0.4351231248261358,0.2492760819637218,0.2861026951021225
2024-01-25,-0.44826052080836015,1.0104608066568415,2.0023774348080488,0.7509097905574129,0.5560536758435968,0.46454330690451456,0.5264528641802504,0.300653301691028,0.3439973970788782,-0.19558867222290544,0.44089246840408275,0.4363861013924393,0.24921684565247454,0.2851455338440348
2024-01-26,-0.45167301946224553,1.01283942202515,2.0023925597687655,0.7500947376459304,0.5565378549245696,0.4659015500902716,0.525703571754794,0.300226271292738,0.34567880066326534,-0.19729356922831648,0.4424145255884387,0.43599458394897844,0.2489939868696294,0.28669024327165976
2024-01-29,-0.45071296475228156,1.0121672701194029,2.0024077594111764,0.7489127937603626,0.5572389481551022,0.4661143899177478,0.5239708833193439,0.30090211223621355,0.3468188746697175,-0.19702223348262476,0.44245333907033224,0.43439724772923405,0.24946242921605244,0.28752964985891166
