date,SPY,QQQ,IWM,EFA,EEM,VNQ,GLD,IEF,TLT,TIP,LQD,DBC
2011-03-01,0.0,0.2379540888064614,0.19191651175180768,0.0,0.0,0.21006552877649998,0.0,0.0,0.0,0.0,0.0,0.20543746132471138
2011-03-02,,,,,,,,,,,,
2011-03-03,,,,,,,,,,,,
2011-03-04,,,,,,,,,,,,
2011-03-07,,,,,,,,,,,,
2011-03-08,,,,,,,,,,,,
2011-03-09,,,,,,,,,,,,
2011-03-10,,,,,,,,,,,,
2011-03-11,,,,,,,,,,,,
2011-03-14,,,,,,,,,,,,
2011-03-15,,,,,,,,,,,,
2011-03-16,,,,,,,,,,,,
2011-03-17,,,,,,,,,,,,
2011-03-18,,,,,,,,,,,,
2011-03-21,,,,,,,,,,,,
2011-03-22,,,,,,,,,,,,
2011-03-23,,,,,,,,,,,,
2011-03-24,,,,,,,,,,,,
2011-03-25,,,,,,,,,,,,
2011-03-28,,,,,,,,,,,,
2011-03-29,,,,,,,,,,,,
2011-03-30,,,,,,,,,,,,
2011-03-31,,,,,,,,,,,,
2011-04-01,0.0,0.2335427507517812,0.198340454797259,0.0,0.0,0.2304246544836337,0.0,0.0,0.0,0.0,0.0,0.21518505574124938
2011-04-04,,,,,,,,,,,,
2011-04-05,,,,,,,,,,,,
2011-04-06,,,,,,,,,,,,
2011-04-07,,,,,,,,,,,,
2011-04-08,,,,,,,,,,,,
2011-04-11,,,,,,,,,,,,
2011-04-12,,,,,,,,,,,,
2011-04-13,,,,,,,,,,,,
2011-04-14,,,,,,,,,,,,
2011-04-15,,,,,,,,,,,,
2011-04-18,,,,,,,,,,,,
2011-04-19,,,,,,,,,,,,
2011-04-20,,,,,,,,,,,,
2011-04-21,,,,,,,,,,,,
2011-04-25,,,,,,,,,,,,
2011-04-26,,,,,,,,,,,,
2011-04-27,,,,,,,,,,,,
2011-04-28,,,,,,,,,,,,
2011-04-29,,,,,,,,,,,,
2011-05-02,0.0,0.0,0.21320988225285453,0.0,0.0,0.24737012760197843,0.3113512407360902,0.0,0.0,0.0,0.0,0.21734493843530325
2011-05-03,,,,,,,,,,,,
2011-05-04,,,,,,,,,,,,
2011-05-05,,,,,,,,,,,,
2011-05-06,,,,,,,,,,,,
2011-05-09,,,,,,,,,,,,
2011-05-10,,,,,,,,,,,,
2011-05-11,,,,,,,,,,,,
2011-05-12,,,,,,,,,,,,
2011-05-13,,,,,,,,,,,,
2011-05-16,,,,,,,,,,,,
2011-05-17,,,,,,,,,,,,
2011-05-18,,,,,,,,,,,,
2011-05-19,,,,,,,,,,,,
2011-05-20,,,,,,,,,,,,
2011-05-23,,,,,,,,,,,,
2011-05-24,,,,,,,,,,,,
2011-05-25,,,,,,,,,,,,
2011-05-26,,,,,,,,,,,,
2011-05-27,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,
2011-06-01,0.0,0.0,0.24097434824763592,0.0,0.0,0.2976744466960161,0.32612680418829243,0.0,0.0,0.0,0.0,0.18460214508810782
2011-06-02,,,,,,,,,,,,
2011-06-03,,,,,,,,,,,,
2011-06-06,,,,,,,,,,,,
2011-06-07,,,,,,,,,,,,
2011-06-08,,,,,,,,,,,,
2011-06-09,,,,,,,,,,,,
2011-06-10,,,,,,,,,,,,
2011-06-13,,,,,,,,,,,,
2011-06-14,,,,,,,,,,,,
2011-06-15,,,,,,,,,,,,
2011-06-16,,,,,,,,,,,,
2011-06-17,,,,,,,,,,,,
2011-06-20,,,,,,,,,,,,
2011-06-21,,,,,,,,,,,,
2011-06-22,,,,,,,,,,,,
2011-06-23,,,,,,,,,,,,
2011-06-24,,,,,,,,,,,,
2011-06-27,,,,,,,,,,,,
2011-06-28,,,,,,,,,,,,
2011-06-29,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,
2011-07-01,0.25319084362369104,0.21134760540077904,0.17512297375761343,0.0,0.0,0.19905767425678622,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-05,,,,,,,,,,,,
2011-07-06,,,,,,,,,,,,
2011-07-07,,,,,,,,,,,,
2011-07-08,,,,,,,,,,,,
2011-07-11,,,,,,,,,,,,
2011-07-12,,,,,,,,,,,,
2011-07-13,,,,,,,,,,,,
2011-07-14,,,,,,,,,,,,
2011-07-15,,,,,,,,,,,,
2011-07-18,,,,,,,,,,,,
2011-07-19,,,,,,,,,,,,
2011-07-20,,,,,,,,,,,,
2011-07-21,,,,,,,,,,,,
2011-07-22,,,,,,,,,,,,
2011-07-25,,,,,,,,,,,,
2011-07-26,,,,,,,,,,,,
2011-07-27,,,,,,,,,,,,
2011-07-28,,,,,,,,,,,,
2011-07-29,,,,,,,,,,,,
2011-08-01,0.0,0.2320353679224748,0.0,0.0,0.0,0.0,0.3036124071628089,0.0,0.0,0.5,0.0,0.17132322598274435
2011-08-02,,,,,,,,,,,,
2011-08-03,,,,,,,,,,,,
2011-08-04,,,,,,,,,,,,
2011-08-05,,,,,,,,,,,,
2011-08-08,,,,,,,,,,,,
2011-08-09,,,,,,,,,,,,
2011-08-10,,,,,,,,,,,,
2011-08-11,,,,,,,,,,,,
2011-08-12,,,,,,,,,,,,
2011-08-15,,,,,,,,,,,,
2011-08-16,,,,,,,,,,,,
2011-08-17,,,,,,,,,,,,
2011-08-18,,,,,,,,,,,,
2011-08-19,,,,,,,,,,,,
2011-08-22,,,,,,,,,,,,
2011-08-23,,,,,,,,,,,,
2011-08-24,,,,,,,,,,,,
2011-08-25,,,,,,,,,,,,
2011-08-26,,,,,,,,,,,,
2011-08-29,,,,,,,,,,,,
2011-08-30,,,,,,,,,,,,
2011-08-31,,,,,,,,,,,,
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.26320873924334737,0.5,0.23688776237833295,0.0,0.0,0.2919197829096103
2011-09-02,,,,,,,,,,,,
2011-09-06,,,,,,,,,,,,
2011-09-07,,,,,,,,,,,,
2011-09-08,,,,,,,,,,,,
2011-09-09,,,,,,,,,,,,
2011-09-12,,,,,,,,,,,,
2011-09-13,,,,,,,,,,,,
2011-09-14,,,,,,,,,,,,
2011-09-15,,,,,,,,,,,,
2011-09-16,,,,,,,,,,,,
2011-09-19,,,,,,,,,,,,
2011-09-20,,,,,,,,,,,,
2011-09-21,,,,,,,,,,,,
2011-09-22,,,,,,,,,,,,
2011-09-23,,,,,,,,,,,,
2011-09-26,,,,,,,,,,,,
2011-09-27,,,,,,,,,,,,
2011-09-28,,,,,,,,,,,,
2011-09-29,,,,,,,,,,,,
2011-09-30,,,,,,,,,,,,
2011-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.1597635157175988,0.4473595264655073,0.16306261680857578,0.4394898550452241,0.0,0.0
2011-10-04,,,,,,,,,,,,
2011-10-05,,,,,,,,,,,,
2011-10-06,,,,,,,,,,,,
2011-10-07,,,,,,,,,,,,
2011-10-10,,,,,,,,,,,,
2011-10-11,,,,,,,,,,,,
2011-10-12,,,,,,,,,,,,
2011-10-13,,,,,,,,,,,,
2011-10-14,,,,,,,,,,,,
2011-10-17,,,,,,,,,,,,
2011-10-18,,,,,,,,,,,,
2011-10-19,,,,,,,,,,,,
2011-10-20,,,,,,,,,,,,
2011-10-21,,,,,,,,,,,,
2011-10-24,,,,,,,,,,,,
2011-10-25,,,,,,,,,,,,
2011-10-26,,,,,,,,,,,,
2011-10-27,,,,,,,,,,,,
2011-10-28,,,,,,,,,,,,
2011-10-31,,,,,,,,,,,,
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.1530768967138614,0.4107551282593595,0.1472197596992461,0.43520853677200994,0.0,0.0
2011-11-02,,,,,,,,,,,,
2011-11-03,,,,,,,,,,,,
2011-11-04,,,,,,,,,,,,
2011-11-07,,,,,,,,,,,,
2011-11-08,,,,,,,,,,,,
2011-11-09,,,,,,,,,,,,
2011-11-10,,,,,,,,,,,,
2011-11-11,,,,,,,,,,,,
2011-11-14,,,,,,,,,,,,
2011-11-15,,,,,,,,,,,,
2011-11-16,,,,,,,,,,,,
2011-11-17,,,,,,,,,,,,
2011-11-18,,,,,,,,,,,,
2011-11-21,,,,,,,,,,,,
2011-11-22,,,,,,,,,,,,
2011-11-23,,,,,,,,,,,,
2011-11-25,,,,,,,,,,,,
2011-11-28,,,,,,,,,,,,
2011-11-29,,,,,,,,,,,,
2011-11-30,,,,,,,,,,,,
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.13407082992847466,0.3881272202905023,0.13534097809804432,0.5,0.0,0.0
2011-12-02,,,,,,,,,,,,
2011-12-05,,,,,,,,,,,,
2011-12-06,,,,,,,,,,,,
2011-12-07,,,,,,,,,,,,
2011-12-08,,,,,,,,,,,,
2011-12-09,,,,,,,,,,,,
2011-12-12,,,,,,,,,,,,
2011-12-13,,,,,,,,,,,,
2011-12-14,,,,,,,,,,,,
2011-12-15,,,,,,,,,,,,
2011-12-16,,,,,,,,,,,,
2011-12-19,,,,,,,,,,,,
2011-12-20,,,,,,,,,,,,
2011-12-21,,,,,,,,,,,,
2011-12-22,,,,,,,,,,,,
2011-12-23,,,,,,,,,,,,
2011-12-27,,,,,,,,,,,,
2011-12-28,,,,,,,,,,,,
2011-12-29,,,,,,,,,,,,
2011-12-30,,,,,,,,,,,,
2012-01-03,0.0,0.0,0.0,0.0,0.0,0.1255239152968902,0.0,0.4827594527148225,0.18068435798289975,0.5,0.0,0.0
2012-01-04,,,,,,,,,,,,
2012-01-05,,,,,,,,,,,,
2012-01-06,,,,,,,,,,,,
2012-01-09,,,,,,,,,,,,
2012-01-10,,,,,,,,,,,,
2012-01-11,,,,,,,,,,,,
2012-01-12,,,,,,,,,,,,
2012-01-13,,,,,,,,,,,,
2012-01-17,,,,,,,,,,,,
2012-01-18,,,,,,,,,,,,
2012-01-19,,,,,,,,,,,,
2012-01-20,,,,,,,,,,,,
2012-01-23,,,,,,,,,,,,
2012-01-24,,,,,,,,,,,,
2012-01-25,,,,,,,,,,,,
2012-01-26,,,,,,,,,,,,
2012-01-27,,,,,,,,,,,,
2012-01-30,,,,,,,,,,,,
2012-01-31,,,,,,,,,,,,
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.19097252233210338,0.2237719208600259,0.5,0.25093728161134476,0.0,0.0,0.0
2012-02-02,,,,,,,,,,,,
2012-02-03,,,,,,,,,,,,
2012-02-06,,,,,,,,,,,,
2012-02-07,,,,,,,,,,,,
2012-02-08,,,,,,,,,,,,
2012-02-09,,,,,,,,,,,,
2012-02-10,,,,,,,,,,,,
2012-02-13,,,,,,,,,,,,
2012-02-14,,,,,,,,,,,,
2012-02-15,,,,,,,,,,,,
2012-02-16,,,,,,,,,,,,
2012-02-17,,,,,,,,,,,,
2012-02-21,,,,,,,,,,,,
2012-02-22,,,,,,,,,,,,
2012-02-23,,,,,,,,,,,,
2012-02-24,,,,,,,,,,,,
2012-02-27,,,,,,,,,,,,
2012-02-28,,,,,,,,,,,,
2012-02-29,,,,,,,,,,,,
2012-03-01,0.22918655525947618,0.2258377512776463,0.0,0.0,0.0,0.1894795259225302,0.0,0.0,0.20666134744906065,0.0,0.0,0.0
2012-03-02,,,,,,,,,,,,
2012-03-05,,,,,,,,,,,,
2012-03-06,,,,,,,,,,,,
2012-03-07,,,,,,,,,,,,
2012-03-08,,,,,,,,,,,,
2012-03-09,,,,,,,,,,,,
2012-03-12,,,,,,,,,,,,
2012-03-13,,,,,,,,,,,,
2012-03-14,,,,,,,,,,,,
2012-03-15,,,,,,,,,,,,
2012-03-16,,,,,,,,,,,,
2012-03-19,,,,,,,,,,,,
2012-03-20,,,,,,,,,,,,
2012-03-21,,,,,,,,,,,,
2012-03-22,,,,,,,,,,,,
2012-03-23,,,,,,,,,,,,
2012-03-26,,,,,,,,,,,,
2012-03-27,,,,,,,,,,,,
2012-03-28,,,,,,,,,,,,
2012-03-29,,,,,,,,,,,,
2012-03-30,,,,,,,,,,,,
2012-04-02,0.1657951610186009,0.15139086457826717,0.10127874119671013,0.0,0.0,0.1261965231518741,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-03,,,,,,,,,,,,
2012-04-04,,,,,,,,,,,,
2012-04-05,,,,,,,,,,,,
2012-04-09,,,,,,,,,,,,
2012-04-10,,,,,,,,,,,,
2012-04-11,,,,,,,,,,,,
2012-04-12,,,,,,,,,,,,
2012-04-13,,,,,,,,,,,,
2012-04-16,,,,,,,,,,,,
2012-04-17,,,,,,,,,,,,
2012-04-18,,,,,,,,,,,,
2012-04-19,,,,,,,,,,,,
2012-04-20,,,,,,,,,,,,
2012-04-23,,,,,,,,,,,,
2012-04-24,,,,,,,,,,,,
2012-04-25,,,,,,,,,,,,
2012-04-26,,,,,,,,,,,,
2012-04-27,,,,,,,,,,,,
2012-04-30,,,,,,,,,,,,
2012-05-01,0.30633205458221824,0.25655128529191323,0.0,0.0,0.0,0.2509250246229091,0.0,0.0,0.23041292273539443,0.0,0.0,0.0
2012-05-02,,,,,,,,,,,,
2012-05-03,,,,,,,,,,,,
2012-05-04,,,,,,,,,,,,
2012-05-07,,,,,,,,,,,,
2012-05-08,,,,,,,,,,,,
2012-05-09,,,,,,,,,,,,
2012-05-10,,,,,,,,,,,,
2012-05-11,,,,,,,,,,,,
2012-05-14,,,,,,,,,,,,
2012-05-15,,,,,,,,,,,,
2012-05-16,,,,,,,,,,,,
2012-05-17,,,,,,,,,,,,
2012-05-18,,,,,,,,,,,,
2012-05-21,,,,,,,,,,,,
2012-05-22,,,,,,,,,,,,
2012-05-23,,,,,,,,,,,,
2012-05-24,,,,,,,,,,,,
2012-05-25,,,,,,,,,,,,
2012-05-29,,,,,,,,,,,,
2012-05-30,,,,,,,,,,,,
2012-05-31,,,,,,,,,,,,
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244000842626863,0.15103314015635255,0.5,0.45228822716055017,0.0
2012-06-04,,,,,,,,,,,,
2012-06-05,,,,,,,,,,,,
2012-06-06,,,,,,,,,,,,
2012-06-07,,,,,,,,,,,,
2012-06-08,,,,,,,,,,,,
2012-06-11,,,,,,,,,,,,
2012-06-12,,,,,,,,,,,,
2012-06-13,,,,,,,,,,,,
2012-06-14,,,,,,,,,,,,
2012-06-15,,,,,,,,,,,,
2012-06-18,,,,,,,,,,,,
2012-06-19,,,,,,,,,,,,
2012-06-20,,,,,,,,,,,,
2012-06-21,,,,,,,,,,,,
2012-06-22,,,,,,,,,,,,
2012-06-25,,,,,,,,,,,,
2012-06-26,,,,,,,,,,,,
2012-06-27,,,,,,,,,,,,
2012-06-28,,,,,,,,,,,,
2012-06-29,,,,,,,,,,,,
2012-07-02,0.0,0.22503731594125564,0.0,0.0,0.0,0.23391356105308353,0.0,0.5,0.29257370260577553,0.0,0.0,0.0
2012-07-03,,,,,,,,,,,,
2012-07-05,,,,,,,,,,,,
2012-07-06,,,,,,,,,,,,
2012-07-09,,,,,,,,,,,,
2012-07-10,,,,,,,,,,,,
2012-07-11,,,,,,,,,,,,
2012-07-12,,,,,,,,,,,,
2012-07-13,,,,,,,,,,,,
2012-07-16,,,,,,,,,,,,
2012-07-17,,,,,,,,,,,,
2012-07-18,,,,,,,,,,,,
2012-07-19,,,,,,,,,,,,
2012-07-20,,,,,,,,,,,,
2012-07-23,,,,,,,,,,,,
2012-07-24,,,,,,,,,,,,
2012-07-25,,,,,,,,,,,,
2012-07-26,,,,,,,,,,,,
2012-07-27,,,,,,,,,,,,
2012-07-30,,,,,,,,,,,,
2012-07-31,,,,,,,,,,,,
2012-08-01,0.0,0.19352992986998965,0.0,0.0,0.0,0.21329745842213932,0.0,0.0,0.26229489851096116,0.0,0.5,0.0
2012-08-02,,,,,,,,,,,,
2012-08-03,,,,,,,,,,,,
2012-08-06,,,,,,,,,,,,
2012-08-07,,,,,,,,,,,,
2012-08-08,,,,,,,,,,,,
2012-08-09,,,,,,,,,,,,
2012-08-10,,,,,,,,,,,,
2012-08-13,,,,,,,,,,,,
2012-08-14,,,,,,,,,,,,
2012-08-15,,,,,,,,,,,,
2012-08-16,,,,,,,,,,,,
2012-08-17,,,,,,,,,,,,
2012-08-20,,,,,,,,,,,,
2012-08-21,,,,,,,,,,,,
2012-08-22,,,,,,,,,,,,
2012-08-23,,,,,,,,,,,,
2012-08-24,,,,,,,,,,,,
2012-08-27,,,,,,,,,,,,
2012-08-28,,,,,,,,,,,,
2012-08-29,,,,,,,,,,,,
2012-08-30,,,,,,,,,,,,
2012-08-31,,,,,,,,,,,,
2012-09-04,0.2171960739131764,0.18584757838768837,0.1709701031368129,0.0,0.0,0.2369095401359009,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-05,,,,,,,,,,,,
2012-09-06,,,,,,,,,,,,
2012-09-07,,,,,,,,,,,,
2012-09-10,,,,,,,,,,,,
2012-09-11,,,,,,,,,,,,
2012-09-12,,,,,,,,,,,,
2012-09-13,,,,,,,,,,,,
2012-09-14,,,,,,,,,,,,
2012-09-17,,,,,,,,,,,,
2012-09-18,,,,,,,,,,,,
2012-09-19,,,,,,,,,,,,
2012-09-20,,,,,,,,,,,,
2012-09-21,,,,,,,,,,,,
2012-09-24,,,,,,,,,,,,
2012-09-25,,,,,,,,,,,,
2012-09-26,,,,,,,,,,,,
2012-09-27,,,,,,,,,,,,
2012-09-28,,,,,,,,,,,,
2012-10-01,0.21197545199172246,0.17812717296075362,0.17320344014566713,0.0,0.0,0.2480529802104431,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-02,,,,,,,,,,,,
2012-10-03,,,,,,,,,,,,
2012-10-04,,,,,,,,,,,,
2012-10-05,,,,,,,,,,,,
2012-10-08,,,,,,,,,,,,
2012-10-09,,,,,,,,,,,,
2012-10-10,,,,,,,,,,,,
2012-10-11,,,,,,,,,,,,
2012-10-12,,,,,,,,,,,,
2012-10-15,,,,,,,,,,,,
2012-10-16,,,,,,,,,,,,
2012-10-17,,,,,,,,,,,,
2012-10-18,,,,,,,,,,,,
2012-10-19,,,,,,,,,,,,
2012-10-22,,,,,,,,,,,,
2012-10-23,,,,,,,,,,,,
2012-10-24,,,,,,,,,,,,
2012-10-25,,,,,,,,,,,,
2012-10-26,,,,,,,,,,,,
2012-10-31,,,,,,,,,,,,
2012-11-01,0.3052466467831691,0.0,0.2630039797467563,0.2046503906683312,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2012-11-02,,,,,,,,,,,,
2012-11-05,,,,,,,,,,,,
2012-11-06,,,,,,,,,,,,
2012-11-07,,,,,,,,,,,,
2012-11-08,,,,,,,,,,,,
2012-11-09,,,,,,,,,,,,
2012-11-12,,,,,,,,,,,,
2012-11-13,,,,,,,,,,,,
2012-11-14,,,,,,,,,,,,
2012-11-15,,,,,,,,,,,,
2012-11-16,,,,,,,,,,,,
2012-11-19,,,,,,,,,,,,
2012-11-20,,,,,,,,,,,,
2012-11-21,,,,,,,,,,,,
2012-11-23,,,,,,,,,,,,
2012-11-26,,,,,,,,,,,,
2012-11-27,,,,,,,,,,,,
2012-11-28,,,,,,,,,,,,
2012-11-29,,,,,,,,,,,,
2012-11-30,,,,,,,,,,,,
2012-12-03,0.2222713011141686,0.0,0.19544949410618606,0.17972409575161188,0.16998803075733956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-04,,,,,,,,,,,,
2012-12-05,,,,,,,,,,,,
2012-12-06,,,,,,,,,,,,
2012-12-07,,,,,,,,,,,,
2012-12-10,,,,,,,,,,,,
2012-12-11,,,,,,,,,,,,
2012-12-12,,,,,,,,,,,,
2012-12-13,,,,,,,,,,,,
2012-12-14,,,,,,,,,,,,
2012-12-17,,,,,,,,,,,,
2012-12-18,,,,,,,,,,,,
2012-12-19,,,,,,,,,,,,
2012-12-20,,,,,,,,,,,,
2012-12-21,,,,,,,,,,,,
2012-12-24,,,,,,,,,,,,
2012-12-26,,,,,,,,,,,,
2012-12-27,,,,,,,,,,,,
2012-12-28,,,,,,,,,,,,
2012-12-31,,,,,,,,,,,,
2013-01-02,0.22269616812464196,0.0,0.1974525176883772,0.22418667371574402,0.21897616644804313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03,,,,,,,,,,,,
2013-01-04,,,,,,,,,,,,
2013-01-07,,,,,,,,,,,,
2013-01-08,,,,,,,,,,,,
2013-01-09,,,,,,,,,,,,
2013-01-10,,,,,,,,,,,,
2013-01-11,,,,,,,,,,,,
2013-01-14,,,,,,,,,,,,
2013-01-15,,,,,,,,,,,,
2013-01-16,,,,,,,,,,,,
2013-01-17,,,,,,,,,,,,
2013-01-18,,,,,,,,,,,,
2013-01-22,,,,,,,,,,,,
2013-01-23,,,,,,,,,,,,
2013-01-24,,,,,,,,,,,,
2013-01-25,,,,,,,,,,,,
2013-01-28,,,,,,,,,,,,
2013-01-29,,,,,,,,,,,,
2013-01-30,,,,,,,,,,,,
2013-01-31,,,,,,,,,,,,
2013-02-01,0.24775011401635685,0.0,0.21484965477604234,0.2648981731635856,0.25138207584960065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-04,,,,,,,,,,,,
2013-02-05,,,,,,,,,,,,
2013-02-06,,,,,,,,,,,,
2013-02-07,,,,,,,,,,,,
2013-02-08,,,,,,,,,,,,
2013-02-11,,,,,,,,,,,,
2013-02-12,,,,,,,,,,,,
2013-02-13,,,,,,,,,,,,
2013-02-14,,,,,,,,,,,,
2013-02-15,,,,,,,,,,,,
2013-02-19,,,,,,,,,,,,
2013-02-20,,,,,,,,,,,,
2013-02-21,,,,,,,,,,,,
2013-02-22,,,,,,,,,,,,
2013-02-25,,,,,,,,,,,,
2013-02-26,,,,,,,,,,,,
2013-02-27,,,,,,,,,,,,
2013-02-28,,,,,,,,,,,,
2013-03-01,0.2698770318243513,0.0,0.23179377904844348,0.2510844617539526,0.0,0.33681519759319567,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-04,,,,,,,,,,,,
2013-03-05,,,,,,,,,,,,
2013-03-06,,,,,,,,,,,,
2013-03-07,,,,,,,,,,,,
2013-03-08,,,,,,,,,,,,
2013-03-11,,,,,,,,,,,,
2013-03-12,,,,,,,,,,,,
2013-03-13,,,,,,,,,,,,
2013-03-14,,,,,,,,,,,,
2013-03-15,,,,,,,,,,,,
2013-03-18,,,,,,,,,,,,
2013-03-19,,,,,,,,,,,,
2013-03-20,,,,,,,,,,,,
2013-03-21,,,,,,,,,,,,
2013-03-22,,,,,,,,,,,,
2013-03-25,,,,,,,,,,,,
2013-03-26,,,,,,,,,,,,
2013-03-27,,,,,,,,,,,,
2013-03-28,,,,,,,,,,,,
2013-04-01,0.29245932486786125,0.0,0.24515293406594232,0.241950740557424,0.0,0.36677223701374234,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02,,,,,,,,,,,,
2013-04-03,,,,,,,,,,,,
2013-04-04,,,,,,,,,,,,
2013-04-05,,,,,,,,,,,,
2013-04-08,,,,,,,,,,,,
2013-04-09,,,,,,,,,,,,
2013-04-10,,,,,,,,,,,,
2013-04-11,,,,,,,,,,,,
2013-04-12,,,,,,,,,,,,
2013-04-15,,,,,,,,,,,,
2013-04-16,,,,,,,,,,,,
2013-04-17,,,,,,,,,,,,
2013-04-18,,,,,,,,,,,,
2013-04-19,,,,,,,,,,,,
2013-04-22,,,,,,,,,,,,
2013-04-23,,,,,,,,,,,,
2013-04-24,,,,,,,,,,,,
2013-04-25,,,,,,,,,,,,
2013-04-26,,,,,,,,,,,,
2013-04-29,,,,,,,,,,,,
2013-04-30,,,,,,,,,,,,
2013-05-01,0.28923472218492746,0.0,0.2117893490284115,0.23670216233060887,0.0,0.3061857905554087,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02,,,,,,,,,,,,
2013-05-03,,,,,,,,,,,,
2013-05-06,,,,,,,,,,,,
2013-05-07,,,,,,,,,,,,
2013-05-08,,,,,,,,,,,,
2013-05-09,,,,,,,,,,,,
2013-05-10,,,,,,,,,,,,
2013-05-13,,,,,,,,,,,,
2013-05-14,,,,,,,,,,,,
2013-05-15,,,,,,,,,,,,
2013-05-16,,,,,,,,,,,,
2013-05-17,,,,,,,,,,,,
2013-05-20,,,,,,,,,,,,
2013-05-21,,,,,,,,,,,,
2013-05-22,,,,,,,,,,,,
2013-05-23,,,,,,,,,,,,
2013-05-24,,,,,,,,,,,,
2013-05-28,,,,,,,,,,,,
2013-05-29,,,,,,,,,,,,
2013-05-30,,,,,,,,,,,,
2013-05-31,,,,,,,,,,,,
2013-06-03,0.2950403784092861,0.26737506397638844,0.20352652269202362,0.24040141410883684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-04,,,,,,,,,,,,
2013-06-05,,,,,,,,,,,,
2013-06-06,,,,,,,,,,,,
2013-06-07,,,,,,,,,,,,
2013-06-10,,,,,,,,,,,,
2013-06-11,,,,,,,,,,,,
2013-06-12,,,,,,,,,,,,
2013-06-13,,,,,,,,,,,,
2013-06-14,,,,,,,,,,,,
2013-06-17,,,,,,,,,,,,
2013-06-18,,,,,,,,,,,,
2013-06-19,,,,,,,,,,,,
2013-06-20,,,,,,,,,,,,
2013-06-21,,,,,,,,,,,,
2013-06-24,,,,,,,,,,,,
2013-06-25,,,,,,,,,,,,
2013-06-26,,,,,,,,,,,,
2013-06-27,,,,,,,,,,,,
2013-06-28,,,,,,,,,,,,
2013-07-01,0.2507448213700228,0.24589499882955268,0.1895948842901005,0.20530941086349538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-02,,,,,,,,,,,,
2013-07-03,,,,,,,,,,,,
2013-07-05,,,,,,,,,,,,
2013-07-08,,,,,,,,,,,,
2013-07-09,,,,,,,,,,,,
2013-07-10,,,,,,,,,,,,
2013-07-11,,,,,,,,,,,,
2013-07-12,,,,,,,,,,,,
2013-07-15,,,,,,,,,,,,
2013-07-16,,,,,,,,,,,,
2013-07-17,,,,,,,,,,,,
2013-07-18,,,,,,,,,,,,
2013-07-19,,,,,,,,,,,,
2013-07-22,,,,,,,,,,,,
2013-07-23,,,,,,,,,,,,
2013-07-24,,,,,,,,,,,,
2013-07-25,,,,,,,,,,,,
2013-07-26,,,,,,,,,,,,
2013-07-29,,,,,,,,,,,,
2013-07-30,,,,,,,,,,,,
2013-07-31,,,,,,,,,,,,
2013-08-01,0.2545701656179777,0.2599227061577185,0.2133676163616056,0.19044038486065165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-02,,,,,,,,,,,,
2013-08-05,,,,,,,,,,,,
2013-08-06,,,,,,,,,,,,
2013-08-07,,,,,,,,,,,,
2013-08-08,,,,,,,,,,,,
2013-08-09,,,,,,,,,,,,
2013-08-12,,,,,,,,,,,,
2013-08-13,,,,,,,,,,,,
2013-08-14,,,,,,,,,,,,
2013-08-15,,,,,,,,,,,,
2013-08-16,,,,,,,,,,,,
2013-08-19,,,,,,,,,,,,
2013-08-20,,,,,,,,,,,,
2013-08-21,,,,,,,,,,,,
2013-08-22,,,,,,,,,,,,
2013-08-23,,,,,,,,,,,,
2013-08-26,,,,,,,,,,,,
2013-08-27,,,,,,,,,,,,
2013-08-28,,,,,,,,,,,,
2013-08-29,,,,,,,,,,,,
2013-08-30,,,,,,,,,,,,
2013-09-03,0.2701662016626024,0.25697706186780406,0.21400951977061605,0.202365307975549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-04,,,,,,,,,,,,
2013-09-05,,,,,,,,,,,,
2013-09-06,,,,,,,,,,,,
2013-09-09,,,,,,,,,,,,
2013-09-10,,,,,,,,,,,,
2013-09-11,,,,,,,,,,,,
2013-09-12,,,,,,,,,,,,
2013-09-13,,,,,,,,,,,,
2013-09-16,,,,,,,,,,,,
2013-09-17,,,,,,,,,,,,
2013-09-18,,,,,,,,,,,,
2013-09-19,,,,,,,,,,,,
2013-09-20,,,,,,,,,,,,
